text,label
Do you have tabbed browsing enabled?.. And are you using IE?,1
you have been following me around all week reverting my edits.  what did i do to you?,-1
"Depending on the CUDA version you are using, device emulation may not be available, as it has been deprecated and possibly removed.  Is it feasible to get another GPU (a cheap one for display maybe)?",1
I disagree with your edit of the 21st of November.  Would you object to me inserting a new version based around the word 'Notwithstanding'?,1
"You should also consider the ergonomics of your setup. For instance, does one configuration or the other cause you to move your next out of it's natural position more than the other?",1
"It helps if you mention what operating system you're using. It is Ubuntu, Debian, or something else?",-1
"<url> Well there is no name to the byline, which an article in a newspaper usually has, op-ed or editorials not so much. Do you not think you should have gone to talk before reverting btw?",-1
"I was in doubt too, but when dealing with such incomprehensible concoctions I prefer to err on the side of BLP caution.  Would you like it userfied?",1
"Technically, Taku is within his rights to change things to conform to an existing standard, but it's not very politic of him to do so; if we decide to change, then it's still more meaningless work to change everything once again. Unfortunately, it's all too common for editors to edit first and talk second, eh?",-1
"I've had usb debugging mode enabled since this fix was first mentioned and other than the annoying missing driver popup from Windows when I plug it in, I've not noticed amy adverse effects. Why do you need to toggle it on and off?",1
"After reading I still cannot figure out the question you are asking. Are you looking for ""SCO Unix printing conventions""?",0
will u please rephrase the question? what do you want to do really?,-1
What is `:first-child` applying to in what you have written? What is it meant to apply to?,0
i just want to know the logic of how this can be done. or if anybody can show with simple example for this calculation?,0
I am looking to get <url> to <url> status. What do I need to include?,0
"Try installing a JRE (e.g., `apt-get install openjdk-6-jre`), possibly the one from the 10.04 repo, _before_ trying the full upgrade. Does it work?",0
"I don't think it needs the Homework tag, as even though this is homework, the question and answer would be the same regardless of the source. Do other people have to tag their questions in regards to their current occupation on the project?",1
i would recommend to have a look at some data structure book. How about Tannenbaum ?,0
Using Apache? How about mod_security?,-1
"That ""guest"" could have been an undercover Colbert staff member and the whole segment could have been staged. Otherwise, why would Colbert have taken 3 minutes out of his show to talk to someone in the audience?",-1
"My daughter's earbuds magnetize TOGETHER, not opposing and they shocked her once. Anyone know why?",0
I second George. Can you elaborate your problem a bit?,0
Hmm... I'm new here at Wikipedia and your explanation is a little cloudy...Should I delink the references website?,0
"Suresh is saying that you don't have to put ""community wiki"" on this question, if you rephrase the question to be something other than a big list, and were more specific about what you're looking for. Also, is it really a ""soft question""?",0
REVERT???,-1
"Well, we can certainly sort out those kinds of issues once the task force has formed. Have you sought or found support through WPMILHIST yet?",0
"Agree, it would need RFC. One question - should we set up 2 RFCs, as the RFC draft itself suggests - one for the general principle, and the other (separate) for specific REVDEL critieria which the community may or may not endorse, discuss, or make suggestions?",0
"Thanks for editing this to provide a clearer statement of an interesting question, @Graham.  @Thunderror - does that capture what you were interested in?",0
Stopping code is completely different from debugging code.  What's the real question?,-1
